Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,Precip,qc,Sol_Rad,qc,Vap_Pres,qc,Air_Temp,qc,Rel_Hum,qc,Wind_Speed,qc
6,Davis,Sacramento Valley,1/7/2018,1200,007,0.00, ,144, ,10.2, ,47.3, ,92, ,2.2, 
6,Davis,Sacramento Valley,1/7/2018,1300,007,0.00, ,141, ,10.5, ,48.0, ,92, ,2.8, 
6,Davis,Sacramento Valley,1/7/2018,1400,007,0.00, ,158, ,10.8, ,48.8, ,92, ,2.7, 
6,Davis,Sacramento Valley,1/7/2018,1500,007,0.00, ,129, ,11.0, ,49.4, ,91, ,2.0, 
6,Davis,Sacramento Valley,1/7/2018,1600,007,0.00, ,107, ,11.1, ,49.9, ,91, ,1.5, 
6,Davis,Sacramento Valley,1/7/2018,1700,007,0.00, ,23, ,11.0, ,49.4, ,92, ,2.0, 
6,Davis,Sacramento Valley,1/7/2018,1800,007,0.00, ,0, ,10.9, ,48.7, ,93, ,1.8, 
6,Davis,Sacramento Valley,1/7/2018,1900,007,0.00, ,0, ,11.0, ,48.6, ,94, ,2.1, 
6,Davis,Sacramento Valley,1/7/2018,2000,007,0.00, ,0, ,10.9, ,48.1, ,95, ,1.4, 
6,Davis,Sacramento Valley,1/7/2018,2100,007,0.00, ,0, ,10.8, ,47.7, ,96, ,1.3, 
6,Davis,Sacramento Valley,1/7/2018,2200,007,0.00, ,0, ,10.8, ,47.6, ,96, ,1.5, 
6,Davis,Sacramento Valley,1/7/2018,2300,007,0.00, ,0, ,10.7, ,47.5, ,95, ,1.1, 
6,Davis,Sacramento Valley,1/7/2018,2400,007,0.00, ,0, ,10.7, ,47.6, ,95, ,1.7, 
6,Davis,Sacramento Valley,1/8/2018,0100,008,0.00, ,0, ,10.8, ,47.9, ,95, ,1.7, 
6,Davis,Sacramento Valley,1/8/2018,0200,008,0.00, ,0, ,10.9, ,48.1, ,95, ,2.0, 
6,Davis,Sacramento Valley,1/8/2018,0300,008,0.02, ,0, ,11.0, ,48.4, ,95, ,2.0, 
6,Davis,Sacramento Valley,1/8/2018,0400,008,0.05, ,0, ,11.1, ,48.1, ,97, ,1.9, 
6,Davis,Sacramento Valley,1/8/2018,0500,008,0.06, ,0, ,11.3, ,48.1, ,99, ,2.9, 
6,Davis,Sacramento Valley,1/8/2018,0600,008,0.04, ,0, ,11.4, ,48.1, ,99, ,2.7, 
6,Davis,Sacramento Valley,1/8/2018,0700,008,0.12, ,0, ,11.4, ,48.2, ,99, ,3.1, 
6,Davis,Sacramento Valley,1/8/2018,0800,008,0.17, ,1, ,11.6, ,48.5, ,100, ,3.4, 
6,Davis,Sacramento Valley,1/8/2018,0900,008,0.15, ,13, ,11.6, ,48.6, ,100, ,3.1, 
6,Davis,Sacramento Valley,1/8/2018,1000,008,0.11, ,50, ,11.8, ,48.9, ,100, ,3.1, 
6,Davis,Sacramento Valley,1/8/2018,1100,008,0.09, ,62, ,12.0, ,49.4, ,100, ,2.9, 
6,Davis,Sacramento Valley,1/8/2018,1200,008,0.11, ,60, ,12.2, ,49.7, ,100, ,2.5, 
6,Davis,Sacramento Valley,1/8/2018,1300,008,0.09, ,73, ,12.3, ,50.1, ,100, ,2.6, 
6,Davis,Sacramento Valley,1/8/2018,1400,008,0.13, ,60, ,12.4, ,50.2, ,100, ,3.0, 
6,Davis,Sacramento Valley,1/8/2018,1500,008,0.12, ,49, ,12.4, ,50.3, ,100, ,2.9, 
6,Davis,Sacramento Valley,1/8/2018,1600,008,0.12, ,38, ,12.4, ,50.3, ,100, ,2.7, 
6,Davis,Sacramento Valley,1/8/2018,1700,008,0.03, ,17, ,12.4, ,50.2, ,100, ,2.8, 
6,Davis,Sacramento Valley,1/8/2018,1800,008,0.06, ,0, ,12.4, ,50.2, ,100, ,2.6, 
6,Davis,Sacramento Valley,1/8/2018,1900,008,0.05, ,0, ,12.3, ,50.1, ,100, ,2.4, 
6,Davis,Sacramento Valley,1/8/2018,2000,008,0.09, ,0, ,12.4, ,50.1, ,100, ,2.9, 
6,Davis,Sacramento Valley,1/8/2018,2100,008,0.18, ,0, ,12.4, ,50.3, ,100, ,2.8, 
6,Davis,Sacramento Valley,1/8/2018,2200,008,0.18, ,0, ,12.5, ,50.5, ,100, ,3.2, 
6,Davis,Sacramento Valley,1/8/2018,2300,008,0.21, ,0, ,12.6, ,50.7, ,100, ,3.4, 
6,Davis,Sacramento Valley,1/8/2018,2400,008,0.22, ,0, ,12.6, ,50.8, ,100, ,3.4, 
6,Davis,Sacramento Valley,1/9/2018,0100,009,0.25, ,0, ,12.7, ,50.8, ,100, ,3.4, 
6,Davis,Sacramento Valley,1/9/2018,0200,009,0.07, ,0, ,12.7, ,51.0, ,100, ,3.9, 
6,Davis,Sacramento Valley,1/9/2018,0300,009,0.01, ,0, ,12.8, ,51.2, ,100, ,3.3, 
6,Davis,Sacramento Valley,1/9/2018,0400,009,0.04, ,0, ,12.8, ,51.2, ,100, ,3.2, 
6,Davis,Sacramento Valley,1/9/2018,0500,009,0.05, ,0, ,12.8, ,51.2, ,100, ,3.3, 
6,Davis,Sacramento Valley,1/9/2018,0600,009,0.02, ,0, ,12.9, ,51.3, ,100, ,4.6, 
6,Davis,Sacramento Valley,1/9/2018,0700,009,0.00, ,0, ,13.0, ,51.6, ,100, ,4.9, 
6,Davis,Sacramento Valley,1/9/2018,0800,009,0.00, ,6, ,13.1, ,52.0, ,99, ,4.4, 
6,Davis,Sacramento Valley,1/9/2018,0900,009,0.00, ,53, ,13.3, ,52.6, ,98, ,4.1, 
6,Davis,Sacramento Valley,1/9/2018,1000,009,0.00, ,135, ,13.5, ,53.6, ,96, ,4.3, 
6,Davis,Sacramento Valley,1/9/2018,1100,009,0.00, ,186, ,13.9, ,55.0, ,94, ,3.3, 
6,Davis,Sacramento Valley,1/9/2018,1200,009,0.00, ,474, ,14.4, ,56.7, ,92, ,2.9, 
6,Davis,Sacramento Valley,1/9/2018,1300,009,0.00, ,336, ,14.7, ,57.6, ,90, ,2.5, 
6,Davis,Sacramento Valley,1/9/2018,1400,009,0.00, ,371, ,15.1, ,58.7, ,90, ,2.1, 
6,Davis,Sacramento Valley,1/9/2018,1500,009,0.00, ,228, ,15.1, ,59.3, ,88, ,2.6, 
6,Davis,Sacramento Valley,1/9/2018,1600,009,0.00, ,68, ,15.5, ,58.3, ,93, ,3.3, 
6,Davis,Sacramento Valley,1/9/2018,1700,009,0.02, ,12, ,15.0, ,56.1, ,98, ,3.4, 
6,Davis,Sacramento Valley,1/9/2018,1800,009,0.02, ,0, ,14.3, ,54.4, ,99, ,3.7, 
6,Davis,Sacramento Valley,1/9/2018,1900,009,0.00, ,0, ,14.2, ,54.0, ,99, ,3.8, 
6,Davis,Sacramento Valley,1/9/2018,2000,009,0.00, ,0, ,14.0, ,53.7, ,99, ,2.6, 
6,Davis,Sacramento Valley,1/9/2018,2100,009,0.00, ,0, ,13.9, ,53.5, ,99, ,1.9, 
6,Davis,Sacramento Valley,1/9/2018,2200,009,0.00, ,0, ,13.8, ,53.3, ,99, ,2.0, 
6,Davis,Sacramento Valley,1/9/2018,2300,009,0.00, ,0, ,13.4, ,52.6, ,99, ,1.5, 
6,Davis,Sacramento Valley,1/9/2018,2400,009,0.00, ,0, ,13.1, ,51.9, ,99, ,1.2, 
6,Davis,Sacramento Valley,1/10/2018,0100,010,0.00, ,0, ,12.3, ,50.1, ,100, ,1.4, 
6,Davis,Sacramento Valley,1/10/2018,0200,010,0.00, ,0, ,12.4, ,50.2, ,100, ,2.1, 
6,Davis,Sacramento Valley,1/10/2018,0300,010,0.00, ,0, ,12.9, ,51.3, ,100, ,2.0, 
6,Davis,Sacramento Valley,1/10/2018,0400,010,0.00, ,0, ,12.8, ,51.1, ,100, ,2.1, 
6,Davis,Sacramento Valley,1/10/2018,0500,010,0.00, ,0, ,12.2, ,50.4, ,98, ,1.5, 
6,Davis,Sacramento Valley,1/10/2018,0600,010,0.00, ,0, ,11.5, ,50.6, ,91, ,2.4, 
6,Davis,Sacramento Valley,1/10/2018,0700,010,0.00, ,0, ,11.0, ,49.4, ,92, ,2.5, 
6,Davis,Sacramento Valley,1/10/2018,0800,010,0.00, ,3, ,10.8, ,48.7, ,93, ,2.1, 
6,Davis,Sacramento Valley,1/10/2018,0900,010,0.00, ,42, ,10.7, ,49.1, ,90, ,2.2, 
6,Davis,Sacramento Valley,1/10/2018,1000,010,0.00, ,207, ,10.3, ,51.4, ,80, ,3.8, 
6,Davis,Sacramento Valley,1/10/2018,1100,010,0.00, ,326, ,10.3, ,53.0, ,75, ,3.9, 
6,Davis,Sacramento Valley,1/10/2018,1200,010,0.00, ,730, ,11.5, ,55.7, ,76, ,3.6, 
6,Davis,Sacramento Valley,1/10/2018,1300,010,0.00, ,809, ,12.6, ,57.9, ,77, ,5.3, 
6,Davis,Sacramento Valley,1/10/2018,1400,010,0.00, ,899, ,13.3, ,58.6, ,79, ,5.8, 
6,Davis,Sacramento Valley,1/10/2018,1500,010,0.00, ,382, ,12.7, ,56.5, ,82, ,5.3, 
6,Davis,Sacramento Valley,1/10/2018,1600,010,0.00, ,351, ,12.4, ,56.2, ,80, ,4.6, 
6,Davis,Sacramento Valley,1/10/2018,1700,010,0.00, ,84, ,12.9, ,56.0, ,84, ,3.5, 
6,Davis,Sacramento Valley,1/10/2018,1800,010,0.00, ,1, ,12.3, ,54.5, ,84, ,2.7, 
6,Davis,Sacramento Valley,1/10/2018,1900,010,0.00, ,0, ,12.2, ,54.1, ,85, ,1.8, 
6,Davis,Sacramento Valley,1/10/2018,2000,010,0.00, ,0, ,12.1, ,53.6, ,86, ,1.7, 
6,Davis,Sacramento Valley,1/10/2018,2100,010,0.00, ,0, ,12.0, ,52.1, ,91, ,1.2, 
6,Davis,Sacramento Valley,1/10/2018,2200,010,0.00, ,0, ,11.5, ,49.8, ,94, ,1.2, 
6,Davis,Sacramento Valley,1/10/2018,2300,010,0.00, ,0, ,11.0, ,47.9, ,97, ,1.0, 
6,Davis,Sacramento Valley,1/10/2018,2400,010,0.00, ,0, ,10.6, ,46.5, ,99, ,1.0,I
6,Davis,Sacramento Valley,1/11/2018,0100,011,0.00, ,0, ,10.4, ,45.5, ,100, ,1.1, 
6,Davis,Sacramento Valley,1/11/2018,0200,011,0.00, ,0, ,9.9, ,44.3, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/11/2018,0300,011,0.00, ,0, ,9.7, ,43.8, ,100, ,1.0,I
6,Davis,Sacramento Valley,1/11/2018,0400,011,0.00, ,0, ,9.9, ,44.2, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/11/2018,0500,011,0.00, ,0, ,9.9, ,44.3, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/11/2018,0600,011,0.00, ,0, ,10.3, ,45.2, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/11/2018,0700,011,0.00, ,0, ,10.7, ,46.3, ,100, ,1.0,I
6,Davis,Sacramento Valley,1/11/2018,0800,011,0.00, ,23, ,11.0, ,47.1, ,100, ,1.3, 
6,Davis,Sacramento Valley,1/11/2018,0900,011,0.00, ,122, ,11.4, ,48.1, ,99, ,2.3, 
6,Davis,Sacramento Valley,1/11/2018,1000,011,0.00, ,333, ,12.0, ,50.2, ,97, ,3.3, 
6,Davis,Sacramento Valley,1/11/2018,1100,011,0.00, ,297, ,12.8, ,51.3, ,100, ,3.5, 
6,Davis,Sacramento Valley,1/11/2018,1200,011,0.00, ,540, ,13.7, ,53.4, ,98, ,4.1, 
6,Davis,Sacramento Valley,1/11/2018,1300,011,0.00, ,583, ,13.8, ,54.9, ,94, ,4.2, 
6,Davis,Sacramento Valley,1/11/2018,1400,011,0.00, ,869, ,14.2, ,57.4, ,88, ,3.9, 
6,Davis,Sacramento Valley,1/11/2018,1500,011,0.00, ,345, ,13.6, ,57.7, ,84, ,4.7, 
6,Davis,Sacramento Valley,1/11/2018,1600,011,0.00, ,271, ,13.6, ,58.1, ,82, ,3.8, 
6,Davis,Sacramento Valley,1/11/2018,1700,011,0.00, ,111, ,13.5, ,57.5, ,84, ,2.4, 
6,Davis,Sacramento Valley,1/11/2018,1800,011,0.00, ,2, ,13.0, ,55.3, ,87, ,1.9, 
6,Davis,Sacramento Valley,1/11/2018,1900,011,0.00, ,0, ,12.7, ,54.5, ,87, ,3.1, 
6,Davis,Sacramento Valley,1/11/2018,2000,011,0.00, ,0, ,12.4, ,52.6, ,91, ,2.8, 
6,Davis,Sacramento Valley,1/11/2018,2100,011,0.00, ,0, ,11.9, ,50.8, ,94, ,1.8, 
6,Davis,Sacramento Valley,1/11/2018,2200,011,0.00, ,0, ,11.4, ,48.8, ,97, ,1.3, 
6,Davis,Sacramento Valley,1/11/2018,2300,011,0.00, ,0, ,11.4, ,48.2, ,99, ,1.9, 
6,Davis,Sacramento Valley,1/11/2018,2400,011,0.00, ,0, ,11.4, ,48.1, ,100, ,1.8, 
6,Davis,Sacramento Valley,1/12/2018,0100,012,0.00, ,0, ,11.5, ,48.3, ,100, ,1.5, 
6,Davis,Sacramento Valley,1/12/2018,0200,012,0.00, ,0, ,10.6, ,46.0, ,100, ,1.1, 
6,Davis,Sacramento Valley,1/12/2018,0300,012,0.00, ,0, ,10.2, ,45.1, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/12/2018,0400,012,0.00, ,0, ,10.1, ,44.9, ,100, ,1.4, 
6,Davis,Sacramento Valley,1/12/2018,0500,012,0.00, ,0, ,10.3, ,45.4, ,100, ,1.7, 
6,Davis,Sacramento Valley,1/12/2018,0600,012,0.00, ,0, ,11.0, ,47.2, ,100, ,2.1, 
6,Davis,Sacramento Valley,1/12/2018,0700,012,0.00, ,0, ,11.5, ,48.3, ,100, ,1.8, 
6,Davis,Sacramento Valley,1/12/2018,0800,012,0.00, ,10, ,11.7, ,48.6, ,100, ,3.8, 
6,Davis,Sacramento Valley,1/12/2018,0900,012,0.00, ,88, ,11.8, ,48.8, ,100, ,3.3, 
6,Davis,Sacramento Valley,1/12/2018,1000,012,0.00, ,160, ,12.3, ,50.1, ,100, ,3.6, 
6,Davis,Sacramento Valley,1/12/2018,1100,012,0.00, ,232, ,13.0, ,51.6, ,100, ,4.5, 
6,Davis,Sacramento Valley,1/12/2018,1200,012,0.00, ,459, ,13.4, ,53.1, ,97, ,5.3, 
6,Davis,Sacramento Valley,1/12/2018,1300,012,0.00, ,318, ,13.2, ,53.3, ,95, ,5.4, 
6,Davis,Sacramento Valley,1/12/2018,1400,012,0.00, ,562, ,13.6, ,55.2, ,92, ,5.1, 
6,Davis,Sacramento Valley,1/12/2018,1500,012,0.00, ,770, ,14.2, ,59.5, ,82, ,4.6, 
6,Davis,Sacramento Valley,1/12/2018,1600,012,0.00, ,467, ,13.2, ,61.3, ,71, ,5.4, 
6,Davis,Sacramento Valley,1/12/2018,1700,012,0.00, ,146, ,12.5, ,59.9, ,71, ,4.0, 
6,Davis,Sacramento Valley,1/12/2018,1800,012,0.00, ,2, ,11.8, ,54.5, ,81, ,2.3, 
6,Davis,Sacramento Valley,1/12/2018,1900,012,0.00, ,0, ,11.5, ,52.8, ,84, ,1.0, 
6,Davis,Sacramento Valley,1/12/2018,2000,012,0.00, ,0, ,11.0, ,50.2, ,88, ,1.2, 
6,Davis,Sacramento Valley,1/12/2018,2100,012,0.00, ,0, ,10.5, ,47.2, ,95, ,1.0, 
6,Davis,Sacramento Valley,1/12/2018,2200,012,0.00, ,0, ,10.4, ,46.1, ,98, ,1.0, 
6,Davis,Sacramento Valley,1/12/2018,2300,012,0.00, ,0, ,10.0, ,44.7, ,100, ,1.3, 
6,Davis,Sacramento Valley,1/12/2018,2400,012,0.00, ,0, ,9.6, ,43.6, ,100, ,1.8, 
6,Davis,Sacramento Valley,1/13/2018,0100,013,0.00, ,0, ,9.9, ,44.3, ,100, ,2.0, 
6,Davis,Sacramento Valley,1/13/2018,0200,013,0.00, ,0, ,10.0, ,44.6, ,100, ,1.8, 
6,Davis,Sacramento Valley,1/13/2018,0300,013,0.00, ,0, ,10.3, ,45.3, ,100, ,1.9, 
6,Davis,Sacramento Valley,1/13/2018,0400,013,0.00, ,0, ,9.9, ,44.3, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/13/2018,0500,013,0.00, ,0, ,9.8, ,43.9, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/13/2018,0600,013,0.00, ,0, ,10.0, ,44.5, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/13/2018,0700,013,0.00, ,0, ,9.9, ,44.4, ,100, ,1.3, 
6,Davis,Sacramento Valley,1/13/2018,0800,013,0.00, ,13, ,9.8, ,43.9, ,100, ,1.2, 
6,Davis,Sacramento Valley,1/13/2018,0900,013,0.00, ,120, ,9.8, ,44.1, ,100, ,1.7, 
6,Davis,Sacramento Valley,1/13/2018,1000,013,0.00, ,205, ,10.4, ,45.6, ,100, ,1.2, 
6,Davis,Sacramento Valley,1/13/2018,1100,013,0.00, ,243, ,11.1, ,47.2, ,100, ,2.1, 
6,Davis,Sacramento Valley,1/13/2018,1200,013,0.00, ,281, ,11.7, ,48.7, ,100, ,2.0, 
6,Davis,Sacramento Valley,1/13/2018,1300,013,0.00, ,274, ,12.2, ,49.8, ,100, ,1.7, 
6,Davis,Sacramento Valley,1/13/2018,1400,013,0.00, ,349, ,12.8, ,51.1, ,100, ,2.3, 
6,Davis,Sacramento Valley,1/13/2018,1500,013,0.00, ,486, ,12.7, ,53.4, ,92, ,2.1, 
6,Davis,Sacramento Valley,1/13/2018,1600,013,0.00, ,297, ,12.2, ,54.4, ,85, ,1.2, 
6,Davis,Sacramento Valley,1/13/2018,1700,013,0.00, ,81, ,12.2, ,53.9, ,86, ,1.0,I
6,Davis,Sacramento Valley,1/13/2018,1800,013,0.00, ,2, ,11.8, ,51.0, ,93, ,1.0, 
6,Davis,Sacramento Valley,1/13/2018,1900,013,0.00, ,0, ,11.5, ,48.6, ,98, ,1.0,I
6,Davis,Sacramento Valley,1/13/2018,2000,013,0.00, ,0, ,11.0, ,47.0, ,100, ,1.0,I
6,Davis,Sacramento Valley,1/13/2018,2100,013,0.00, ,0, ,11.0, ,47.0, ,100, ,1.0,I
6,Davis,Sacramento Valley,1/13/2018,2200,013,0.00, ,0, ,11.3, ,47.8, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/13/2018,2300,013,0.00, ,0, ,11.7, ,48.6, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/13/2018,2400,013,0.00, ,0, ,12.1, ,49.6, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/14/2018,0100,014,0.00, ,0, ,12.0, ,49.7, ,99, ,1.1, 
6,Davis,Sacramento Valley,1/14/2018,0200,014,0.00, ,0, ,12.1, ,49.6, ,99, ,1.4, 
6,Davis,Sacramento Valley,1/14/2018,0300,014,0.00, ,0, ,12.0, ,49.7, ,99, ,1.1, 
6,Davis,Sacramento Valley,1/14/2018,0400,014,0.00, ,0, ,12.0, ,49.6, ,99, ,1.1, 
6,Davis,Sacramento Valley,1/14/2018,0500,014,0.00, ,0, ,11.9, ,49.3, ,100, ,1.4, 
6,Davis,Sacramento Valley,1/14/2018,0600,014,0.00, ,0, ,11.8, ,48.9, ,100, ,1.6, 
6,Davis,Sacramento Valley,1/14/2018,0700,014,0.00, ,0, ,11.6, ,48.5, ,100, ,2.2, 
6,Davis,Sacramento Valley,1/14/2018,0800,014,0.00, ,7, ,11.6, ,48.4, ,100, ,2.0, 
6,Davis,Sacramento Valley,1/14/2018,0900,014,0.00, ,53, ,11.5, ,48.3, ,100, ,1.6, 
6,Davis,Sacramento Valley,1/14/2018,1000,014,0.00, ,67, ,11.6, ,48.4, ,100, ,1.5, 
6,Davis,Sacramento Valley,1/14/2018,1100,014,0.00, ,115, ,11.8, ,48.9, ,100, ,1.6, 
6,Davis,Sacramento Valley,1/14/2018,1200,014,0.00, ,286, ,12.2, ,49.8, ,100, ,1.3, 
6,Davis,Sacramento Valley,1/14/2018,1300,014,0.00, ,195, ,12.2, ,50.4, ,98, ,1.1, 
6,Davis,Sacramento Valley,1/14/2018,1400,014,0.00, ,222, ,12.2, ,51.0, ,96, ,1.3, 
6,Davis,Sacramento Valley,1/14/2018,1500,014,0.00, ,246, ,12.2, ,52.0, ,93, ,1.5, 
6,Davis,Sacramento Valley,1/14/2018,1600,014,0.00, ,116, ,12.3, ,52.3, ,92, ,1.4, 
6,Davis,Sacramento Valley,1/14/2018,1700,014,0.00, ,72, ,12.0, ,52.1, ,90, ,1.0, 
6,Davis,Sacramento Valley,1/14/2018,1800,014,0.00, ,1, ,12.0, ,51.0, ,94, ,1.5, 
6,Davis,Sacramento Valley,1/14/2018,1900,014,0.00, ,0, ,12.0, ,50.1, ,97, ,1.9, 
6,Davis,Sacramento Valley,1/14/2018,2000,014,0.00, ,0, ,11.9, ,49.5, ,99, ,2.6, 
6,Davis,Sacramento Valley,1/14/2018,2100,014,0.00, ,0, ,11.8, ,49.0, ,100, ,2.3, 
6,Davis,Sacramento Valley,1/14/2018,2200,014,0.00, ,0, ,11.7, ,48.7, ,100, ,2.1, 
6,Davis,Sacramento Valley,1/14/2018,2300,014,0.00, ,0, ,11.7, ,48.8, ,100, ,3.5, 
6,Davis,Sacramento Valley,1/14/2018,2400,014,0.00, ,0, ,11.7, ,48.7, ,100, ,2.7, 
6,Davis,Sacramento Valley,1/15/2018,0100,015,0.00, ,0, ,11.5, ,48.2, ,100, ,2.1, 
6,Davis,Sacramento Valley,1/15/2018,0200,015,0.00, ,0, ,11.4, ,48.0, ,100, ,2.8, 
6,Davis,Sacramento Valley,1/15/2018,0300,015,0.00, ,0, ,11.2, ,47.5, ,100, ,1.5, 
6,Davis,Sacramento Valley,1/15/2018,0400,015,0.00, ,0, ,11.1, ,47.2, ,100, ,1.5, 
6,Davis,Sacramento Valley,1/15/2018,0500,015,0.00, ,0, ,10.9, ,46.8, ,100, ,1.6, 
6,Davis,Sacramento Valley,1/15/2018,0600,015,0.00, ,0, ,10.6, ,46.2, ,100, ,1.5, 
6,Davis,Sacramento Valley,1/15/2018,0700,015,0.00, ,0, ,10.4, ,45.6, ,100, ,1.2, 
6,Davis,Sacramento Valley,1/15/2018,0800,015,0.00, ,9, ,10.4, ,45.7, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/15/2018,0900,015,0.00, ,58, ,10.7, ,46.2, ,100, ,1.7, 
6,Davis,Sacramento Valley,1/15/2018,1000,015,0.00, ,106, ,10.8, ,46.5, ,100, ,1.7, 
6,Davis,Sacramento Valley,1/15/2018,1100,015,0.00, ,319, ,11.0, ,47.0, ,100, ,1.4, 
6,Davis,Sacramento Valley,1/15/2018,1200,015,0.00, ,397, ,11.4, ,48.1, ,100, ,1.6, 
6,Davis,Sacramento Valley,1/15/2018,1300,015,0.00, ,386, ,12.0, ,49.4, ,100, ,2.0, 
6,Davis,Sacramento Valley,1/15/2018,1400,015,0.00, ,199, ,12.1, ,49.9, ,99, ,2.1, 
6,Davis,Sacramento Valley,1/15/2018,1500,015,0.00, ,121, ,12.1, ,49.7, ,100, ,2.1, 
6,Davis,Sacramento Valley,1/15/2018,1600,015,0.00, ,93, ,12.2, ,49.8, ,100, ,2.0, 
6,Davis,Sacramento Valley,1/15/2018,1700,015,0.00, ,34, ,12.0, ,49.4, ,100, ,2.2, 
6,Davis,Sacramento Valley,1/15/2018,1800,015,0.00, ,0, ,11.8, ,48.9, ,100, ,2.1, 
6,Davis,Sacramento Valley,1/15/2018,1900,015,0.00, ,0, ,11.7, ,48.7, ,100, ,2.0, 
6,Davis,Sacramento Valley,1/15/2018,2000,015,0.00, ,0, ,11.7, ,48.8, ,100, ,1.1, 
6,Davis,Sacramento Valley,1/15/2018,2100,015,0.00, ,0, ,11.7, ,48.8, ,100, ,1.1, 
6,Davis,Sacramento Valley,1/15/2018,2200,015,0.00, ,0, ,11.7, ,48.8, ,100, ,1.3, 
6,Davis,Sacramento Valley,1/15/2018,2300,015,0.00, ,0, ,11.5, ,48.3, ,100, ,2.0, 
6,Davis,Sacramento Valley,1/15/2018,2400,015,0.00, ,0, ,11.6, ,48.4, ,100, ,2.5, 
6,Davis,Sacramento Valley,1/16/2018,0100,016,0.00, ,0, ,11.6, ,48.5, ,100, ,2.0, 
6,Davis,Sacramento Valley,1/16/2018,0200,016,0.00, ,0, ,11.7, ,48.6, ,100, ,1.5, 
6,Davis,Sacramento Valley,1/16/2018,0300,016,0.00, ,0, ,11.8, ,48.9, ,100, ,2.2, 
6,Davis,Sacramento Valley,1/16/2018,0400,016,0.01, ,0, ,11.9, ,49.2, ,100, ,2.8, 
6,Davis,Sacramento Valley,1/16/2018,0500,016,0.00, ,0, ,12.0, ,49.4, ,100, ,2.6, 
6,Davis,Sacramento Valley,1/16/2018,0600,016,0.00, ,0, ,12.1, ,49.5, ,100, ,2.4, 
6,Davis,Sacramento Valley,1/16/2018,0700,016,0.00, ,0, ,11.9, ,49.1, ,100, ,1.2, 
6,Davis,Sacramento Valley,1/16/2018,0800,016,0.00, ,12, ,12.0, ,49.4, ,100, ,1.7, 
6,Davis,Sacramento Valley,1/16/2018,0900,016,0.00, ,103, ,12.7, ,50.9, ,100, ,2.9, 
6,Davis,Sacramento Valley,1/16/2018,1000,016,0.00, ,204, ,13.0, ,52.1, ,98, ,3.9, 
6,Davis,Sacramento Valley,1/16/2018,1100,016,0.00, ,251, ,12.9, ,53.1, ,94, ,4.6, 
6,Davis,Sacramento Valley,1/16/2018,1200,016,0.00, ,387, ,13.2, ,53.9, ,93, ,4.2, 
6,Davis,Sacramento Valley,1/16/2018,1300,016,0.00, ,540, ,13.6, ,55.5, ,90, ,4.0, 
6,Davis,Sacramento Valley,1/16/2018,1400,016,0.00, ,484, ,13.9, ,56.9, ,88, ,4.1, 
6,Davis,Sacramento Valley,1/16/2018,1500,016,0.00, ,347, ,13.8, ,57.8, ,84, ,3.6, 
6,Davis,Sacramento Valley,1/16/2018,1600,016,0.00, ,197, ,13.7, ,58.0, ,83, ,3.0, 
6,Davis,Sacramento Valley,1/16/2018,1700,016,0.00, ,91, ,13.9, ,57.5, ,86, ,2.3, 
6,Davis,Sacramento Valley,1/16/2018,1800,016,0.00, ,4, ,14.0, ,55.8, ,92, ,1.3, 
6,Davis,Sacramento Valley,1/16/2018,1900,016,0.00, ,0, ,13.9, ,55.0, ,94, ,1.0, 
6,Davis,Sacramento Valley,1/16/2018,2000,016,0.00, ,0, ,13.5, ,54.1, ,95, ,1.0, 
6,Davis,Sacramento Valley,1/16/2018,2100,016,0.00, ,0, ,12.8, ,51.8, ,98, ,1.0,I
6,Davis,Sacramento Valley,1/16/2018,2200,016,0.00, ,0, ,12.8, ,51.4, ,99, ,1.2, 
6,Davis,Sacramento Valley,1/16/2018,2300,016,0.00, ,0, ,12.7, ,50.9, ,100, ,1.0,I
6,Davis,Sacramento Valley,1/16/2018,2400,016,0.00, ,0, ,12.0, ,49.4, ,100, ,1.0,I
6,Davis,Sacramento Valley,1/17/2018,0100,017,0.00, ,0, ,11.6, ,48.5, ,100, ,1.0,I
6,Davis,Sacramento Valley,1/17/2018,0200,017,0.00, ,0, ,11.3, ,47.7, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/17/2018,0300,017,0.00, ,0, ,10.8, ,46.6, ,100, ,1.0, 
6,Davis,Sacramento Valley,1/17/2018,0400,017,0.00, ,0, ,10.8, ,46.5, ,100, ,1.1, 
6,Davis,Sacramento Valley,1/17/2018,0500,017,0.00, ,0, ,10.9, ,46.7, ,100, ,1.2, 
6,Davis,Sacramento Valley,1/17/2018,0600,017,0.00, ,0, ,11.2, ,47.6, ,100, ,1.1, 
